7.000000000000000000e+00,7.637339552264046461e+01,1.652375041479869366e+09
4.100000000000000000e+01,7.502587680392271352e+01,1.652375041558947802e+09
2.700000000000000000e+01,7.303489547812409910e+01,1.652375041640021563e+09
4.100000000000000000e+01,7.369451635308655568e+01,1.652375041721089602e+09
1.000000000000000000e+01,7.369451635308655568e+01,1.652375041806168079e+09
4.300000000000000000e+01,7.303489547812409910e+01,1.652375041881234884e+09
9.000000000000000000e+00,7.369451635308655568e+01,1.652375041961307764e+09
3.800000000000000000e+01,7.369451635308655568e+01,1.652375042044386864e+09
1.000000000000000000e+01,7.369451635308655568e+01,1.652375042120455980e+09
2.600000000000000000e+01,7.502587680392271352e+01,1.652375042201532841e+09
3.000000000000000000e+00,7.569761637979638635e+01,1.652375042282599688e+09
5.000000000000000000e+00,7.502587680392271352e+01,1.652375042359671116e+09
2.700000000000000000e+01,7.369451635308655568e+01,1.652375042442749262e+09
7.000000000000000000e+00,7.502587680392271352e+01,1.652375042519821882e+09
2.900000000000000000e+01,7.435817679501943189e+01,1.652375042596886158e+09
3.000000000000000000e+00,7.502587680392271352e+01,1.652375042681962729e+09
1.500000000000000000e+01,7.435817679501943189e+01,1.652375042757540941e+09
6.000000000000000000e+00,7.637339552264046461e+01,1.652375042840630770e+09
2.200000000000000000e+01,7.369451635308655568e+01,1.652375042916688442e+09
5.000000000000000000e+00,7.502587680392271352e+01,1.652375042997763157e+09
1.600000000000000000e+01,7.369451635308655568e+01,1.652375043075576782e+09
1.100000000000000000e+01,7.502587680392271352e+01,1.652375043154692411e+09
1.800000000000000000e+01,7.435817679501943189e+01,1.652375043237006664e+09
5.000000000000000000e+00,7.569761637979638635e+01,1.652375043314071894e+09
2.000000000000000000e+00,7.502587680392271352e+01,1.652375043391147375e+09
1.600000000000000000e+01,7.435817679501943189e+01,1.652375043475223541e+09
3.000000000000000000e+00,7.569761637979638635e+01,1.652375043554295778e+09
1.200000000000000000e+01,7.502587680392271352e+01,1.652375043634377956e+09
2.000000000000000000e+00,7.569761637979638635e+01,1.652375043709442377e+09
8.000000000000000000e+00,7.705321423245494827e+01,1.652375043790515900e+09
3.000000000000000000e+00,7.705321423245494827e+01,1.652375043873592615e+09
8.000000000000000000e+00,7.637339552264046461e+01,1.652375043955670357e+09
4.000000000000000000e+00,7.637339552264046461e+01,1.652375044032735825e+09
1.000000000000000000e+01,7.773707250923985157e+01,1.652375044115811348e+09
3.000000000000000000e+00,7.705321423245494827e+01,1.652375044188881397e+09
7.000000000000000000e+00,7.842497035299513186e+01,1.652375044272962332e+09
2.000000000000000000e+00,7.911690776372083178e+01,1.652375044350027800e+09
1.000000000000000000e+00,7.911690776372083178e+01,1.652375044433109045e+09
9.000000000000000000e+00,7.773707250923985157e+01,1.652375044512180805e+09
3.000000000000000000e+00,7.773707250923985157e+01,1.652375044592257977e+09
7.000000000000000000e+00,7.705321423245494827e+01,1.652375044671317101e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375044754396677e+09
1.000000000000000000e+00,7.773707250923985157e+01,1.652375044830461740e+09
0.000000000000000000e+00,7.773707250923985157e+01,1.652375044907531977e+09
1.000000000000000000e+00,7.773707250923985157e+01,1.652375044987604141e+09
0.000000000000000000e+00,7.773707250923985157e+01,1.652375045065681696e+09
1.000000000000000000e+00,7.773707250923985157e+01,1.652375045151770830e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375045230832100e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375045308911085e+09
1.000000000000000000e+00,7.773707250923985157e+01,1.652375045383972168e+09
0.000000000000000000e+00,7.773707250923985157e+01,1.652375045465373039e+09
1.000000000000000000e+00,7.773707250923985157e+01,1.652375045542293310e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375045621209145e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375045702267408e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375045785342455e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375045863773584e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375045943846941e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375046024921179e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375046103995800e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375046183078051e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375046263136864e+09
2.000000000000000000e+00,7.705321423245494827e+01,1.652375046342208624e+09
1.000000000000000000e+00,7.773707250923985157e+01,1.652375046419280052e+09
3.000000000000000000e+00,7.911690776372083178e+01,1.652375046503354788e+09
1.000000000000000000e+00,7.637339552264046461e+01,1.652375046584428310e+09
3.000000000000000000e+00,7.773707250923985157e+01,1.652375046662503719e+09
9.000000000000000000e+00,7.637339552264046461e+01,1.652375046743574619e+09
2.000000000000000000e+00,7.773707250923985157e+01,1.652375046825662374e+09
6.000000000000000000e+00,7.773707250923985157e+01,1.652375046903718710e+09
2.000000000000000000e+00,7.705321423245494827e+01,1.652375046986794710e+09
7.000000000000000000e+00,7.911690776372083178e+01,1.652375047062863827e+09
2.000000000000000000e+00,8.051290128608343366e+01,1.652375047140934467e+09
3.000000000000000000e+00,7.981288474141693712e+01,1.652375047222008228e+09
0.000000000000000000e+00,7.911690776372083178e+01,1.652375047306084633e+09
2.000000000000000000e+00,7.911690776372083178e+01,1.652375047386157751e+09
1.000000000000000000e+00,8.051290128608343366e+01,1.652375047464229107e+09
4.000000000000000000e+00,7.911690776372083178e+01,1.652375047874601364e+09
0.000000000000000000e+00,7.911690776372083178e+01,1.652375047960680246e+09
2.000000000000000000e+00,7.842497035299513186e+01,1.652375048038750648e+09
1.000000000000000000e+00,7.911690776372083178e+01,1.652375048113819122e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375048217914343e+09
1.000000000000000000e+00,7.911690776372083178e+01,1.652375048298987150e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375048373061657e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375048452132702e+09
4.000000000000000000e+00,7.773707250923985157e+01,1.652375048530197620e+09
1.000000000000000000e+00,7.842497035299513186e+01,1.652375048617277145e+09
4.000000000000000000e+00,7.911690776372083178e+01,1.652375048695354462e+09
6.000000000000000000e+00,8.051290128608343366e+01,1.652375048777423620e+09
5.400000000000000000e+01,8.625845805435002944e+01,1.652375049180789948e+09
1.200000000000000000e+01,8.263718832190538421e+01,1.652375049264864922e+09
6.000000000000000000e+00,8.407357751397202605e+01,1.652375049347941637e+09
1.000000000000000000e+00,8.479783146046095510e+01,1.652375049754311323e+09
2.000000000000000000e+00,8.335336313445350243e+01,1.652375049839390039e+09
1.000000000000000000e+00,8.263718832190538421e+01,1.652375049922465086e+09
3.000000000000000000e+00,8.263718832190538421e+01,1.652375049998536587e+09
1.500000000000000000e+01,7.981288474141693712e+01,1.652375050393892527e+09
3.000000000000000000e+00,8.121695739772036404e+01,1.652375050476968288e+09
4.000000000000000000e+00,8.051290128608343366e+01,1.652375050560045481e+09
3.000000000000000000e+00,8.407357751397202605e+01,1.652375050636112928e+09
1.800000000000000000e+01,8.121695739772036404e+01,1.652375051049488783e+09
4.000000000000000000e+00,8.121695739772036404e+01,1.652375051137569427e+09
1.400000000000000000e+01,8.335336313445350243e+01,1.652375051528924942e+09
0.000000000000000000e+00,7.773707250923985157e+01,1.652375051944302559e+09
2.000000000000000000e+00,7.842497035299513186e+01,1.652375052030380964e+09
1.000000000000000000e+01,7.773707250923985157e+01,1.652375052111457109e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375052188526392e+09
1.200000000000000000e+01,8.407357751397202605e+01,1.652375052596896887e+09
1.000000000000000000e+00,7.773707250923985157e+01,1.652375052996259212e+09
0.000000000000000000e+00,7.911690776372083178e+01,1.652375053392619610e+09
6.000000000000000000e+00,8.335336313445350243e+01,1.652375053473692894e+09
4.000000000000000000e+00,8.192505307632765721e+01,1.652375053558771133e+09
5.000000000000000000e+00,8.263718832190538421e+01,1.652375053641845942e+09
0.000000000000000000e+00,8.192505307632765721e+01,1.652375053716916323e+09
6.000000000000000000e+00,8.192505307632765721e+01,1.652375053801003695e+09
0.000000000000000000e+00,8.192505307632765721e+01,1.652375053881063700e+09
2.000000000000000000e+00,8.335336313445350243e+01,1.652375053960135460e+09
0.000000000000000000e+00,8.263718832190538421e+01,1.652375054035203934e+09
4.000000000000000000e+00,8.121695739772036404e+01,1.652375054120797396e+09
0.000000000000000000e+00,8.121695739772036404e+01,1.652375054195874214e+09
3.000000000000000000e+00,7.981288474141693712e+01,1.652375054278430462e+09
0.000000000000000000e+00,7.842497035299513186e+01,1.652375054351497173e+09
0.000000000000000000e+00,7.911690776372083178e+01,1.652375054432576418e+09
0.000000000000000000e+00,7.911690776372083178e+01,1.652375054511650801e+09
0.000000000000000000e+00,7.911690776372083178e+01,1.652375054595204353e+09
0.000000000000000000e+00,8.051290128608343366e+01,1.652375054669268370e+09
0.000000000000000000e+00,7.911690776372083178e+01,1.652375054751277924e+09
1.000000000000000000e+00,7.981288474141693712e+01,1.652375054830359697e+09
0.000000000000000000e+00,8.051290128608343366e+01,1.652375054909419537e+09
1.000000000000000000e+00,8.051290128608343366e+01,1.652375054987489462e+09
0.000000000000000000e+00,8.051290128608343366e+01,1.652375055067566156e+09
1.000000000000000000e+00,8.121695739772036404e+01,1.652375055147633076e+09
0.000000000000000000e+00,8.121695739772036404e+01,1.652375055231709480e+09
0.000000000000000000e+00,8.263718832190538421e+01,1.652375055637082100e+09
2.000000000000000000e+00,8.121695739772036404e+01,1.652375055722501040e+09
2.000000000000000000e+00,7.981288474141693712e+01,1.652375055804576159e+09
0.000000000000000000e+00,8.192505307632765721e+01,1.652375055883651495e+09
0.000000000000000000e+00,8.263718832190538421e+01,1.652375055964726925e+09
5.000000000000000000e+00,8.121695739772036404e+01,1.652375056039798737e+09
1.600000000000000000e+01,8.699483070175017474e+01,1.652375056435161591e+09
0.000000000000000000e+00,8.699483070175017474e+01,1.652375056834524632e+09
3.000000000000000000e+00,8.625845805435002944e+01,1.652375056916601181e+09
8.000000000000000000e+00,8.263718832190538421e+01,1.652375057002677679e+09
4.000000000000000000e+00,8.051290128608343366e+01,1.652375057079749584e+09
0.000000000000000000e+00,8.051290128608343366e+01,1.652375057157818794e+09
4.000000000000000000e+00,8.192505307632765721e+01,1.652375057240894318e+09
5.000000000000000000e+00,8.192505307632765721e+01,1.652375057316963434e+09
1.600000000000000000e+01,8.335336313445350243e+01,1.652375057724334240e+09
0.000000000000000000e+00,8.263718832190538421e+01,1.652375058137709856e+09
1.000000000000000000e+00,8.552612497392030377e+01,1.652375058534070253e+09
1.000000000000000000e+00,8.263718832190538421e+01,1.652375058934434891e+09
4.000000000000000000e+00,8.263718832190538421e+01,1.652375059021516323e+09
9.000000000000000000e+00,8.479783146046095510e+01,1.652375059102588415e+09
1.700000000000000000e+01,8.407357751397202605e+01,1.652375059492945910e+09
4.000000000000000000e+00,8.051290128608343366e+01,1.652375059574020386e+09
0.000000000000000000e+00,8.192505307632765721e+01,1.652375059660099745e+09
2.000000000000000000e+00,8.407357751397202605e+01,1.652375059737167835e+09
1.900000000000000000e+01,8.051290128608343366e+01,1.652375060146541834e+09
4.000000000000000000e+00,8.192505307632765721e+01,1.652375060234620333e+09
5.000000000000000000e+00,8.479783146046095510e+01,1.652375060318697453e+09
2.000000000000000000e+00,8.552612497392030377e+01,1.652375060705048323e+09
1.000000000000000000e+00,8.407357751397202605e+01,1.652375060784121037e+09
2.000000000000000000e+00,8.263718832190538421e+01,1.652375060868196249e+09
0.000000000000000000e+00,8.192505307632765721e+01,1.652375060945266724e+09
0.000000000000000000e+00,8.263718832190538421e+01,1.652375061029345989e+09
1.300000000000000000e+01,8.051290128608343366e+01,1.652375061437714100e+09
3.000000000000000000e+00,8.192505307632765721e+01,1.652375061517795563e+09
5.000000000000000000e+00,8.407357751397202605e+01,1.652375061599867821e+09
1.400000000000000000e+01,7.911690776372083178e+01,1.652375061990222931e+09
3.000000000000000000e+00,8.051290128608343366e+01,1.652375062070297718e+09
0.000000000000000000e+00,7.981288474141693712e+01,1.652375062185400248e+09
0.000000000000000000e+00,7.981288474141693712e+01,1.652375062272484303e+09
4.000000000000000000e+00,7.981288474141693712e+01,1.652375062341546297e+09
1.000000000000000000e+00,8.051290128608343366e+01,1.652375062431628227e+09
2.000000000000000000e+01,8.407357751397202605e+01,1.652375062502694368e+09
3.000000000000000000e+00,8.263718832190538421e+01,1.652375062579783916e+09
1.700000000000000000e+01,8.479783146046095510e+01,1.652375062660842657e+09
3.000000000000000000e+00,8.479783146046095510e+01,1.652375062740912437e+09
1.400000000000000000e+01,8.263718832190538421e+01,1.652375062820134878e+09
1.000000000000000000e+00,8.407357751397202605e+01,1.652375062898203611e+09
5.000000000000000000e+00,8.263718832190538421e+01,1.652375062979281902e+09
3.000000000000000000e+00,8.335336313445350243e+01,1.652375063058349848e+09
3.000000000000000000e+00,8.263718832190538421e+01,1.652375063138436079e+09
1.000000000000000000e+00,8.121695739772036404e+01,1.652375063221498728e+09
4.000000000000000000e+00,8.051290128608343366e+01,1.652375063301570654e+09
2.000000000000000000e+00,7.773707250923985157e+01,1.652375063379641771e+09
2.000000000000000000e+00,7.773707250923985157e+01,1.652375063458719730e+09
7.000000000000000000e+00,7.773707250923985157e+01,1.652375063541788816e+09
1.000000000000000000e+00,7.705321423245494827e+01,1.652375063617857933e+09
1.000000000000000000e+00,7.842497035299513186e+01,1.652375063699932814e+09
1.000000000000000000e+00,7.773707250923985157e+01,1.652375063778003931e+09
1.000000000000000000e+00,7.773707250923985157e+01,1.652375063858077288e+09
1.000000000000000000e+00,7.637339552264046461e+01,1.652375063935147285e+09
1.000000000000000000e+00,7.705321423245494827e+01,1.652375064335019827e+09
4.000000000000000000e+00,8.121695739772036404e+01,1.652375064415098906e+09
6.000000000000000000e+00,8.407357751397202605e+01,1.652375064496137142e+09
1.100000000000000000e+01,8.335336313445350243e+01,1.652375064574196339e+09
3.100000000000000000e+01,8.121695739772036404e+01,1.652375064986335754e+09
1.200000000000000000e+01,8.051290128608343366e+01,1.652375065076419353e+09
7.000000000000000000e+00,8.121695739772036404e+01,1.652375065147481680e+09
1.300000000000000000e+01,8.407357751397202605e+01,1.652375065229557514e+09
3.300000000000000000e+01,7.981288474141693712e+01,1.652375065639929056e+09
9.000000000000000000e+00,7.981288474141693712e+01,1.652375065720001936e+09
0.000000000000000000e+00,8.051290128608343366e+01,1.652375065803087950e+09
2.700000000000000000e+01,8.051290128608343366e+01,1.652375066199477911e+09
5.000000000000000000e+00,7.981288474141693712e+01,1.652375066285558462e+09
7.000000000000000000e+00,7.842497035299513186e+01,1.652375066359683514e+09
6.000000000000000000e+00,8.121695739772036404e+01,1.652375066442677975e+09
3.100000000000000000e+01,7.773707250923985157e+01,1.652375066831416130e+09
6.000000000000000000e+00,8.192505307632765721e+01,1.652375066914490700e+09
1.000000000000000000e+00,8.192505307632765721e+01,1.652375066989559889e+09
1.000000000000000000e+01,8.407357751397202605e+01,1.652375067070632458e+09
3.400000000000000000e+01,8.051290128608343366e+01,1.652375067467993498e+09
9.000000000000000000e+00,8.263718832190538421e+01,1.652375067547066689e+09
2.100000000000000000e+01,8.335336313445350243e+01,1.652375067946432352e+09
0.000000000000000000e+00,8.335336313445350243e+01,1.652375068346796036e+09
3.000000000000000000e+00,8.121695739772036404e+01,1.652375068746159315e+09
1.000000000000000000e+00,8.051290128608343366e+01,1.652375069146523476e+09
8.000000000000000000e+00,8.121695739772036404e+01,1.652375069229601860e+09
4.700000000000000000e+01,8.407357751397202605e+01,1.652375069622957706e+09
9.000000000000000000e+00,7.981288474141693712e+01,1.652375069705031633e+09
2.000000000000000000e+00,7.981288474141693712e+01,1.652375069786106348e+09
1.000000000000000000e+00,7.981288474141693712e+01,1.652375069867178679e+09
4.600000000000000000e+01,8.121695739772036404e+01,1.652375070260536671e+09
8.000000000000000000e+00,7.981288474141693712e+01,1.652375070340613842e+09
1.000000000000000000e+00,7.981288474141693712e+01,1.652375070422692537e+09
1.700000000000000000e+01,8.263718832190538421e+01,1.652375070502765656e+09
7.000000000000000000e+00,8.552612497392030377e+01,1.652375070582832575e+09
7.000000000000000000e+00,8.699483070175017474e+01,1.652375070980191231e+09
4.000000000000000000e+00,7.981288474141693712e+01,1.652375071058263063e+09
4.000000000000000000e+00,7.911690776372083178e+01,1.652375071141340017e+09
2.000000000000000000e+00,7.911690776372083178e+01,1.652375071219408751e+09
1.500000000000000000e+01,7.911690776372083178e+01,1.652375071305487394e+09
4.000000000000000000e+00,7.981288474141693712e+01,1.652375071378554583e+09
4.000000000000000000e+00,7.911690776372083178e+01,1.652375071457625151e+09
1.600000000000000000e+01,7.842497035299513186e+01,1.652375071537697554e+09
6.000000000000000000e+00,7.911690776372083178e+01,1.652375071618771791e+09
2.700000000000000000e+01,7.705321423245494827e+01,1.652375071695841312e+09
5.000000000000000000e+00,7.705321423245494827e+01,1.652375071774913311e+09
1.500000000000000000e+01,7.502587680392271352e+01,1.652375071855986595e+09
7.000000000000000000e+00,7.637339552264046461e+01,1.652375071938061476e+09
3.100000000000000000e+01,7.569761637979638635e+01,1.652375072015131712e+09
1.400000000000000000e+01,7.502587680392271352e+01,1.652375072092205286e+09
1.900000000000000000e+01,7.369451635308655568e+01,1.652375072174276829e+09
7.000000000000000000e+00,7.435817679501943189e+01,1.652375072257352114e+09
2.600000000000000000e+01,7.369451635308655568e+01,1.652375072331420660e+09
7.000000000000000000e+00,7.369451635308655568e+01,1.652375072396478415e+09
4.000000000000000000e+00,7.369451635308655568e+01,1.652375072480554819e+09
1.500000000000000000e+01,7.303489547812409910e+01,1.652375072556641340e+09
4.000000000000000000e+00,7.369451635308655568e+01,1.652375072637705803e+09
1.600000000000000000e+01,7.303489547812409910e+01,1.652375072716769695e+09
4.000000000000000000e+00,7.303489547812409910e+01,1.652375072795851469e+09
1.200000000000000000e+01,7.369451635308655568e+01,1.652375072876917601e+09
3.000000000000000000e+00,7.303489547812409910e+01,1.652375072958997965e+09
1.100000000000000000e+01,7.369451635308655568e+01,1.652375073039066553e+09
1.000000000000000000e+00,7.303489547812409910e+01,1.652375073117134571e+09
6.000000000000000000e+00,7.303489547812409910e+01,1.652375073198208094e+09
1.000000000000000000e+01,7.369451635308655568e+01,1.652375073278280497e+09
2.000000000000000000e+00,7.303489547812409910e+01,1.652375073353357077e+09
1.000000000000000000e+01,7.369451635308655568e+01,1.652375073422411680e+09
2.000000000000000000e+00,7.303489547812409910e+01,1.652375073500490665e+09
1.100000000000000000e+01,7.369451635308655568e+01,1.652375073584566355e+09
3.000000000000000000e+00,7.237931417013203372e+01,1.652375073658629894e+09
7.000000000000000000e+00,7.369451635308655568e+01,1.652375073737698317e+09
0.000000000000000000e+00,7.369451635308655568e+01,1.652375073818773985e+09
2.000000000000000000e+00,7.369451635308655568e+01,1.652375073893857002e+09
3.000000000000000000e+00,7.303489547812409910e+01,1.652375073963904619e+09
0.000000000000000000e+00,7.303489547812409910e+01,1.652375074042981863e+09
4.000000000000000000e+00,7.369451635308655568e+01,1.652375074122047901e+09
1.000000000000000000e+00,7.303489547812409910e+01,1.652375074202120543e+09
2.000000000000000000e+00,7.303489547812409910e+01,1.652375074280192375e+09
1.000000000000000000e+00,7.237931417013203372e+01,1.652375074361267090e+09
6.000000000000000000e+00,7.237931417013203372e+01,1.652375074443339825e+09
2.000000000000000000e+00,7.237931417013203372e+01,1.652375074524417162e+09
7.000000000000000000e+00,7.237931417013203372e+01,1.652375074599991322e+09
0.000000000000000000e+00,7.369451635308655568e+01,1.652375074687070131e+09
4.000000000000000000e+00,7.369451635308655568e+01,1.652375074765141010e+09
2.000000000000000000e+01,7.435817679501943189e+01,1.652375074843214273e+09
2.000000000000000000e+00,7.369451635308655568e+01,1.652375074921285152e+09
8.000000000000000000e+00,7.369451635308655568e+01,1.652375075003365278e+09
1.000000000000000000e+00,7.369451635308655568e+01,1.652375075083451509e+09
6.000000000000000000e+00,7.435817679501943189e+01,1.652375075161509037e+09
1.000000000000000000e+00,7.369451635308655568e+01,1.652375075243587494e+09
8.000000000000000000e+00,7.435817679501943189e+01,1.652375075324657917e+09
0.000000000000000000e+00,7.303489547812409910e+01,1.652375075403282404e+09
1.000000000000000000e+01,7.369451635308655568e+01,1.652375075480350494e+09
3.000000000000000000e+00,7.369451635308655568e+01,1.652375075560420513e+09
5.000000000000000000e+00,7.369451635308655568e+01,1.652375075643495321e+09
2.000000000000000000e+00,7.303489547812409910e+01,1.652375075717567444e+09
1.000000000000000000e+00,7.237931417013203372e+01,1.652375075795638800e+09
3.000000000000000000e+00,7.303489547812409910e+01,1.652375075875707865e+09
1.000000000000000000e+00,7.237931417013203372e+01,1.652375075954778194e+09
0.000000000000000000e+00,7.237931417013203372e+01,1.652375076040856600e+09
0.000000000000000000e+00,7.303489547812409910e+01,1.652375076112922192e+09
0.000000000000000000e+00,7.303489547812409910e+01,1.652375076189996719e+09
0.000000000000000000e+00,7.303489547812409910e+01,1.652375076273070335e+09
3.000000000000000000e+00,7.303489547812409910e+01,1.652375076348140955e+09
1.000000000000000000e+00,7.303489547812409910e+01,1.652375076430349588e+09
2.000000000000000000e+00,7.172777242911038798e+01,1.652375076512432575e+09
0.000000000000000000e+00,7.172777242911038798e+01,1.652375076592503309e+09
1.000000000000000000e+00,7.303489547812409910e+01,1.652375077001636982e+09
